"","cluster.index","keep_test","3DMM","3DMM-Blank","Urbanization-Blank","Urbanization-City","Urbanization-Jungle","Urbanization-Rural","Urbanization-Town"
"11567",391894,FALSE,54015630,13026040,0,0,0,0,0
"11568",391895,FALSE,3987194,0,0,0,0,0,0
"11569",391896,FALSE,0,1563614,0,0,0,0,0
"11570",391897,FALSE,8758980,0,0,0,0,0,0
"11571",391898,FALSE,2550328,0,0,0,0,0,0
"11572",391901,FALSE,29191542,625964,0,0,0,0,0
"11573",391903,FALSE,4666552,809940,0,0,0,0,0
"11574",391904,FALSE,6607900,0,0,0,0,0,0
"11575",391905,FALSE,80591675,0,0,0,0,0,0
"11576",391911,FALSE,7299870,0,0,0,0,0,0
"11577",391912,FALSE,5362420,0,0,0,0,0,0
"11578",391915,FALSE,2830540,0,0,0,0,0,0
"11579",391916,FALSE,2613820,0,0,0,0,0,0
"11580",391918,FALSE,4855310,0,0,0,0,0,0
"11581",391921,FALSE,4176040,0,0,0,0,0,0
"11582",391924,FALSE,6885660,0,0,0,0,0,0
"11583",391925,FALSE,0,4175450,0,0,0,0,0
"11584",391928,FALSE,5459310,0,0,0,0,0,0
"11585",391931,FALSE,4702780,0,0,0,0,0,0
"11586",391934,FALSE,99206660,0,0,0,0,0,0
"11587",391935,FALSE,99529870,0,0,0,0,0,0
"11588",391936,FALSE,190608590,16055020,0,0,0,0,0
"11589",391939,FALSE,30932330,0,0,0,0,0,0
"11590",391941,FALSE,20630170,8251910,0,0,0,0,0
"11591",391942,FALSE,10051980,0,0,0,0,0,0
"11592",391945,FALSE,3965740,23165610,0,0,0,0,0
"11593",391952,FALSE,0,16700270,0,0,0,0,0
"11594",391956,FALSE,6659730,0,0,0,0,0,0
"11595",391959,FALSE,7319500,0,0,0,0,0,0
"11596",391965,FALSE,0,1442934,0,0,0,0,0
"11597",391970,FALSE,9886530,0,0,0,0,0,0
"11598",391995,FALSE,3042670,18962789,0,0,0,0,0
"11599",391996,FALSE,2370212,811100,0,0,0,0,0
"11600",392171,FALSE,0,0,0,126136,46652,52084,212460
"11601",392240,FALSE,0,0,0,26616,0,0,15976
"11602",392252,FALSE,0,0,0,32640,0,0,0
"11603",392569,FALSE,92689135,0,0,0,0,0,0
"11604",392633,FALSE,89452149,0,0,0,0,0,0
"11605",392738,FALSE,0,0,0,98812,0,0,12080
"11606",392740,TRUE,0,0,0,2455536,0,17092,432492
"11607",392744,TRUE,0,0,0,43078818,110624,73100,1031652
"11608",392749,TRUE,0,0,0,5279440,109392,0,699616
"11609",392781,TRUE,0,0,0,22980020,0,0,2702036
"11610",392783,TRUE,0,0,0,656740,0,40996,443552
"11611",392794,TRUE,0,0,0,42499846,0,0,27768
"11612",392806,TRUE,0,0,0,1334612,0,0,0
"11613",392844,FALSE,56442547085,311718280,0,0,0,0,0
"11614",392925,FALSE,62764560,0,0,0,0,0,0
"11615",392936,FALSE,62505711,22883960,0,0,0,0,0
"11616",392981,FALSE,0,0,0,5685378,0,0,0
"11617",393002,FALSE,6635844.1,1182381.9,0,0,0,0,0
"11618",393004,FALSE,2830150.7,224225.5,0,0,0,0,0
"11619",393009,FALSE,2261048,277638.1,0,0,0,0,0
"11620",393010,FALSE,1129932.5,0,0,0,0,0,0
"11621",393013,FALSE,369366.7,0,0,0,0,0,0
"11622",393016,FALSE,261464.6,0,0,0,0,0,0
"11623",393017,FALSE,517815,120261,0,0,0,0,0
"11624",393019,FALSE,180922.1,0,0,0,0,0,0
"11625",393027,FALSE,1611863,323446.3,0,0,0,0,0
"11626",393028,FALSE,299391571,15094205,0,0,0,0,0
"11627",393054,FALSE,1509297,215041,0,0,0,0,0
"11628",393059,FALSE,366891,0,0,0,0,0,0
"11629",393061,FALSE,90876.5,94461.1,0,0,0,0,0
"11630",393079,FALSE,0,757499,0,0,0,0,0
"11631",393143,FALSE,317078,0,0,0,0,0,0
"11632",393162,FALSE,931319.1,0,0,0,0,0,0
"11633",393173,FALSE,143523.8,81070.2,0,0,0,0,0
"11634",393187,FALSE,280025.8,126310,0,0,0,0,0
"11635",393190,FALSE,182924.1,0,0,0,0,0,0
"11636",393226,FALSE,154763.2,0,0,0,0,0,0
"11637",393232,FALSE,313794,0,0,0,0,0,0
"11638",393280,FALSE,248739.8,0,0,0,0,0,0
"11639",393292,FALSE,175455.8,0,0,0,0,0,0
"11640",393296,FALSE,295037,100150,0,0,0,0,0
"11641",393316,FALSE,429224.6,0,0,0,0,0,0
"11642",393345,FALSE,217476.1,127086,0,0,0,0,0
"11643",395386,FALSE,22996040,0,0,0,0,0,0
"11644",395387,FALSE,334200900,0,0,0,0,0,0
"11645",395389,FALSE,10675057,0,0,0,0,0,0
"11646",395390,FALSE,13871395,0,0,0,0,0,0
"11647",395392,FALSE,0,18479460,0,0,0,0,0
"11648",395394,FALSE,272646,189027,0,0,0,0,0
"11649",395456,FALSE,202536268,0,0,0,0,0,0
"11650",395479,FALSE,81469930,0,0,0,0,0,0
"11651",395481,FALSE,7513292,0,0,0,0,0,0
"11652",395514,FALSE,13087990,0,0,0,0,0,0
"11653",395515,FALSE,7039600,0,0,0,0,0,0
"11654",395568,FALSE,0,0,0,0,23008,0,0
"11655",395594,FALSE,0,0,0,0,58268,0,0
"11656",395652,FALSE,0,0,0,24141272,0,0,350016
"11657",395694,FALSE,0,0,0,4166300,0,0,84972
"11658",395700,FALSE,0,0,0,3068840,0,67484,0
"11659",395728,FALSE,0,0,0,1370552,0,0,0
"11660",395729,FALSE,0,0,0,1720432,0,0,0
"11661",395782,FALSE,0,0,0,68664,0,0,0
"11662",395827,FALSE,1020106259,32857301,0,0,0,0,0
"11663",395890,FALSE,12405799,0,0,0,0,0,0
"11664",395911,FALSE,523281,0,0,0,0,0,0
"11665",395919,FALSE,624597520,0,0,0,0,0,0
"11666",396030,FALSE,0,0,0,539460,0,0,0
"11667",396066,FALSE,0,0,0,0,0,0,131336
"11668",396068,FALSE,0,0,0,474456,398072,43972,0
"11669",396069,FALSE,0,0,0,0,0,0,69696
"11670",396070,FALSE,8706070,959104,0,0,0,0,0
"11671",396074,FALSE,143568051,0,0,0,0,0,0
"11672",396095,FALSE,0,0,0,136704,0,0,0
"11673",396108,FALSE,0,0,0,0,0,35496,0
"11674",396217,FALSE,0,41922950,0,0,0,0,0
"11675",396257,FALSE,0,0,0,34264,0,0,0
"11676",396267,FALSE,2338910,1574810,0,0,0,0,0
"11677",396283,FALSE,0,0,0,110668,0,159012,48236
"11678",396287,FALSE,0,0,0,55612,0,0,0
"11679",396289,FALSE,0,0,0,0,0,0,57668
"11680",396291,FALSE,35893965,0,0,0,0,0,0
"11681",396295,FALSE,7032378.7,930923,0,0,0,0,0
"11682",396303,FALSE,5001426,26513924.6,0,0,0,0,0
"11683",396307,FALSE,31101073,0,0,0,0,0,0
"11684",396308,FALSE,320123669.9,530267.9,0,0,0,0,0
"11685",396309,FALSE,303458.2,0,0,0,0,0,0
"11686",396310,FALSE,3021190,0,0,0,0,0,0
"11687",396311,FALSE,1086470,0,0,0,0,0,0
"11688",396312,FALSE,14550879,0,0,0,0,0,0
"11689",396313,FALSE,152902700,0,0,0,0,0,0
"11690",396315,FALSE,21929578,0,0,0,0,0,0
"11691",396321,FALSE,461105,0,0,0,0,0,0
"11692",396323,FALSE,16586635,0,0,0,0,0,0
"11693",396324,FALSE,604034817,7638015,0,0,0,0,0
"11694",396325,FALSE,250685082,25594666,0,0,0,0,0
"11695",396326,FALSE,8218450,0,0,0,0,0,0
"11696",396327,FALSE,10384246,0,0,0,0,0,0
"11697",396328,FALSE,36045036,249486,0,0,0,0,0
"11698",396330,FALSE,40089621,0,0,0,0,0,0
"11699",396331,FALSE,967319,0,0,0,0,0,0
"11700",396332,FALSE,8679604,727162,0,0,0,0,0
"11701",396333,FALSE,363674570,10234414,0,0,0,0,0
"11702",396334,FALSE,2055654,0,0,0,0,0,0
"11703",396337,FALSE,1289080382,79121481,0,0,0,0,0
"11704",396338,FALSE,539525,216196,0,0,0,0,0
"11705",396339,FALSE,7351740,10018282,0,0,0,0,0
"11706",396340,FALSE,9244554,0,0,0,0,0,0
"11707",396345,FALSE,36640722,0,0,0,0,0,0
"11708",396346,FALSE,1123194,0,0,0,0,0,0
"11709",396349,FALSE,848075200,25805918,0,0,0,0,0
"11710",396350,FALSE,1100494,0,0,0,0,0,0
"11711",396352,FALSE,247430858,1856762,0,0,0,0,0
"11712",396355,FALSE,994647,0,0,0,0,0,0
"11713",396358,FALSE,2299453,0,0,0,0,0,0
"11714",396360,FALSE,20899546,0,0,0,0,0,0
"11715",396361,FALSE,1323870,0,0,0,0,0,0
"11716",396362,FALSE,489430725,3932051,0,0,0,0,0
"11717",396363,FALSE,58401560,7195742,0,0,0,0,0
"11718",396365,FALSE,15329920,0,0,0,0,0,0
"11719",396366,FALSE,7864995,0,0,0,0,0,0
"11720",396369,FALSE,4277822,0,0,0,0,0,0
"11721",396370,FALSE,15006570,0,0,0,0,0,0
"11722",396371,FALSE,1645578190,7677320,0,0,0,0,0
"11723",396372,FALSE,26765621,0,0,0,0,0,0
"11724",396376,FALSE,18725159,606174,0,0,0,0,0
"11725",396377,FALSE,256880,0,0,0,0,0,0
"11726",396378,FALSE,2984465,417489,0,0,0,0,0
"11727",396383,FALSE,4368316,0,0,0,0,0,0
"11728",396387,FALSE,10585467,0,0,0,0,0,0
"11729",396388,FALSE,1435872,0,0,0,0,0,0
"11730",396389,FALSE,7104235,0,0,0,0,0,0
"11731",396390,FALSE,765646,0,0,0,0,0,0
"11732",396393,FALSE,822650,0,0,0,0,0,0
"11733",396398,FALSE,4699989,0,0,0,0,0,0
"11734",396399,FALSE,2234880,0,0,0,0,0,0
"11735",396401,FALSE,8000869,384313,0,0,0,0,0
"11736",396402,FALSE,664367,0,0,0,0,0,0
"11737",396404,FALSE,10073034,0,0,0,0,0,0
"11738",396408,FALSE,480423,0,0,0,0,0,0
"11739",396409,FALSE,12670953,0,0,0,0,0,0
"11740",396410,FALSE,5279755,0,0,0,0,0,0
"11741",396412,FALSE,4272155,0,0,0,0,0,0
"11742",396413,FALSE,3996641,0,0,0,0,0,0
"11743",396416,FALSE,664511,0,0,0,0,0,0
"11744",396418,FALSE,1766168,583228,0,0,0,0,0
"11745",396419,FALSE,42176939,0,0,0,0,0,0
"11746",396421,FALSE,3304125,0,0,0,0,0,0
"11747",396422,FALSE,740040740,6474530,0,0,0,0,0
"11748",396423,FALSE,5559190,0,0,0,0,0,0
"11749",396425,FALSE,674807960,229717260,0,0,0,0,0
"11750",396428,FALSE,1154158,0,0,0,0,0,0
"11751",396435,FALSE,0,86796300,0,0,0,0,0
"11752",396436,FALSE,0,1191043,0,0,0,0,0
"11753",396441,FALSE,48969960,0,0,0,0,0,0
"11754",396444,FALSE,1062949,0,0,0,0,0,0
"11755",396447,FALSE,28589965,4457074,0,0,0,0,0
"11756",396451,FALSE,881126,0,0,0,0,0,0
"11757",396453,FALSE,4463899,0,0,0,0,0,0
"11758",396454,FALSE,6355992,0,0,0,0,0,0
"11759",396456,FALSE,1305176,514967,0,0,0,0,0
"11760",396461,FALSE,2335789,0,0,0,0,0,0
"11761",396463,FALSE,6535001,255483,0,0,0,0,0
"11762",396464,FALSE,1962886,0,0,0,0,0,0
"11763",396469,FALSE,2209304,0,0,0,0,0,0
"11764",396476,FALSE,0,10620730,0,0,0,0,0
"11765",396482,FALSE,3439619,0,0,0,0,0,0
"11766",396487,FALSE,2259061,1279714,0,0,0,0,0
"11767",396488,FALSE,7285700,0,0,0,0,0,0
"11768",396489,FALSE,1770670,0,0,0,0,0,0
"11769",396494,FALSE,1155955,0,0,0,0,0,0
"11770",396499,FALSE,1113575,0,0,0,0,0,0
"11771",396501,FALSE,3109871,0,0,0,0,0,0
"11772",396504,FALSE,495697,122406,0,0,0,0,0
"11773",396515,FALSE,4476834,0,0,0,0,0,0
"11774",396525,FALSE,2312024,0,0,0,0,0,0
"11775",396528,FALSE,1446663,0,0,0,0,0,0
"11776",396531,FALSE,9399304,0,0,0,0,0,0
"11777",396532,FALSE,607375,0,0,0,0,0,0
"11778",396533,FALSE,751251,0,0,0,0,0,0
"11779",396534,FALSE,1135331,0,0,0,0,0,0
"11780",396537,FALSE,20112700,0,0,0,0,0,0
"11781",396538,FALSE,1465937,0,0,0,0,0,0
"11782",396539,FALSE,23895070,0,0,0,0,0,0
"11783",396545,FALSE,18824390,0,0,0,0,0,0
"11784",396547,FALSE,8499210,4038020,0,0,0,0,0
"11785",396553,FALSE,20404590,0,0,0,0,0,0
"11786",396555,FALSE,1231912,0,0,0,0,0,0
"11787",396561,FALSE,745189,200559,0,0,0,0,0
"11788",396569,FALSE,41042880,0,0,0,0,0,0
"11789",396573,FALSE,420814,0,0,0,0,0,0
"11790",396575,FALSE,1539656,0,0,0,0,0,0
"11791",396577,FALSE,3261029,0,0,0,0,0,0
"11792",396580,FALSE,929205,0,0,0,0,0,0
"11793",396584,FALSE,0,4837242,0,0,0,0,0
"11794",396588,FALSE,8088087,0,0,0,0,0,0
"11795",396592,FALSE,39246740,0,0,0,0,0,0
"11796",396605,FALSE,1361360,0,0,0,0,0,0
"11797",396613,FALSE,0,1510841,0,0,0,0,0
"11798",396614,FALSE,3062297,0,0,0,0,0,0
"11799",396615,FALSE,1067946,0,0,0,0,0,0
"11800",396623,FALSE,40234330,0,0,0,0,0,0
"11801",396626,FALSE,2163476,0,0,0,0,0,0
"11802",396627,FALSE,6839600,0,0,0,0,0,0
"11803",396631,FALSE,916543,0,0,0,0,0,0
"11804",396632,FALSE,786233,0,0,0,0,0,0
"11805",396636,FALSE,21069320,0,0,0,0,0,0
"11806",396637,FALSE,656360,0,0,0,0,0,0
"11807",396651,FALSE,685178,0,0,0,0,0,0
"11808",396655,FALSE,630919,0,0,0,0,0,0
"11809",396661,FALSE,1226250,0,0,0,0,0,0
"11810",396678,FALSE,1200309,0,0,0,0,0,0
"11811",396696,FALSE,4396190,5382230,0,0,0,0,0
"11812",396717,FALSE,1037097,0,0,0,0,0,0
"11813",396722,FALSE,0,1084597,0,0,0,0,0
"11814",396734,FALSE,754470,0,0,0,0,0,0
"11815",396735,FALSE,765372,0,0,0,0,0,0
"11816",396736,FALSE,459245,0,0,0,0,0,0
"11817",396741,FALSE,734730,0,0,0,0,0,0
"11818",396752,FALSE,875129,0,0,0,0,0,0
"11819",396753,FALSE,1199983,0,0,0,0,0,0
"11820",396768,FALSE,1841721,0,0,0,0,0,0
"11821",396806,FALSE,944585,0,0,0,0,0,0
"11822",396886,FALSE,476110,269905,0,0,0,0,0
"11823",396900,FALSE,580230,0,0,0,0,0,0
"11824",396928,FALSE,954947,0,0,0,0,0,0
"11825",396936,FALSE,861276,0,0,0,0,0,0
"11826",397086,FALSE,3012571977,702228465,0,0,0,0,0
"11827",397087,FALSE,0,0,0,0,0,50484,0
"11828",397090,FALSE,52538789.2,7645920.8,0,0,0,0,0
"11829",397092,FALSE,641798,0,0,0,0,0,0
"11830",397093,FALSE,18536981,2702930,0,0,0,0,0
"11831",397132,FALSE,172002710,77176007,0,0,0,0,0
"11832",397133,FALSE,26419346,0,0,0,0,0,0
"11833",397134,FALSE,1073255654,0,0,0,0,0,0
"11834",397182,FALSE,0,0,192276,612164,456864,1467128,32440
"11835",397199,FALSE,0,0,0,298576,98144,43264,35936
"11836",397245,FALSE,0,0,5235812,147757134,82040592,77539850,57670516
"11837",397250,FALSE,0,0,1549308,47399908,20394564,25417108,19264084
"11838",397253,FALSE,0,0,0,205332,0,233708,59568
"11839",397286,FALSE,0,0,0,23312,25396,449816,50040
"11840",397328,FALSE,0,0,0,89836,78992,339060,22360
"11841",397429,FALSE,0,0,0,0,0,58740,33340
"11842",397436,FALSE,0,0,0,998004,36912,264816,157816
"11843",397444,FALSE,0,0,0,71412,80836,161160,0
"11844",397505,FALSE,0,0,0,162664,8540,192972,107468
"11845",397554,FALSE,0,0,0,0,0,75580,13608
"11846",397561,FALSE,0,0,0,262088,0,18728,0
"11847",397588,FALSE,0,0,0,0,0,94960,21616
"11848",397606,FALSE,0,0,0,342712,62904,305440,58760
"11849",397662,FALSE,0,0,0,0,0,57244,27608
"11850",397714,FALSE,0,0,0,0,0,535924,59188
"11851",397777,FALSE,0,0,0,44576,0,129836,38880
"11852",397956,FALSE,0,0,0,45952,35896,176120,30152
"11853",397974,FALSE,0,0,0,31356,0,30776,0
"11854",398273,FALSE,0,0,0,0,0,113972,56372
"11855",398301,FALSE,0,0,0,464764,289364,0,0
"11856",398334,FALSE,0,0,0,94564,0,0,0
"11857",398410,FALSE,0,0,0,42976,0,92096,0
"11858",398517,FALSE,0,0,0,0,0,0,95436
"11859",398619,FALSE,0,0,0,45880,48040,0,0
"11860",398819,FALSE,0,0,40624,59324,0,0,0
"11861",398932,FALSE,0,0,0,0,17376,0,77060
"11862",398992,FALSE,0,0,0,0,56072,0,18132
"11863",399477,FALSE,0,0,0,13468,83332,165196,0
"11864",400518,FALSE,0,0,0,154872,0,0,0
"11865",401364,FALSE,0,0,0,0,541476,0,365920
"11866",401369,FALSE,0,0,0,3481304,1433056,959436,1828916
"11867",401381,FALSE,0,0,0,2280592,0,905048,1455948
"11868",401477,FALSE,0,0,0,975604,0,0,424092
"11869",402659,FALSE,0,0,0,81556,119256,92424,109368
"11870",402692,FALSE,0,0,0,0,33312,0,17068
"11871",402787,FALSE,0,0,0,0,41080,0,47044
"11872",402816,FALSE,0,0,0,0,44400,32896,0
"11873",403039,FALSE,1900465580,0,0,0,0,0,0
"11874",403065,FALSE,1189517500,7389274,0,0,0,0,0
"11875",403645,FALSE,0,0,0,84780,0,0,0
"11876",403646,FALSE,0,0,0,2759440,1218620,1511860,1008480
"11877",403651,FALSE,0,0,0,50592,30944,0,35108
"11878",403655,FALSE,0,0,0,87688,57476,18160,24140
"11879",403664,FALSE,0,0,0,97388,0,29816,30152
"11880",403674,FALSE,0,0,0,0,23772,15560,21316
"11881",403681,FALSE,0,0,0,0,15564,0,30848
"11882",403702,FALSE,11892940,0,0,0,0,0,0
"11883",403765,FALSE,0,0,0,10384,31204,15092,124960
"11884",403879,FALSE,0,0,0,143352,104252,235780,209048
"11885",403887,TRUE,0,0,0,45732,197744,23228,40852
"11886",403903,FALSE,0,0,0,0,0,11784,24404
"11887",403939,FALSE,0,0,0,41360,8640,0,0
"11888",403942,FALSE,0,0,0,36204,39520,47188,63136
"11889",404123,FALSE,0,0,0,0,0,0,17980
"11890",404137,FALSE,317999931,16251809,0,0,0,0,0
"11891",404188,FALSE,0,0,0,41888,16900,0,15016
"11892",404247,FALSE,0,0,0,26500,0,0,0
"11893",404265,FALSE,0,0,0,0,16796,0,10304
"11894",404313,FALSE,4783110,28903889,0,0,0,0,0
"11895",404423,FALSE,164454936,18917241,0,0,0,0,0
"11896",404522,FALSE,0,0,0,0,0,15412,14948
"11897",404550,FALSE,0,0,0,300556,0,0,0
"11898",404556,FALSE,450325280,1330240,0,0,0,0,0
"11899",404564,FALSE,1203022183,1692070,0,0,0,0,0
"11900",404565,FALSE,1245757035,4092366,0,0,0,0,0
"11901",404588,FALSE,228616569,22891697,0,0,0,0,0
"11902",404622,FALSE,35010960,0,0,0,0,0,0
"11903",404643,FALSE,6486690,0,0,0,0,0,0
"11904",404648,FALSE,0,2729530,0,0,0,0,0
"11905",404654,FALSE,10755160,0,0,0,0,0,0
"11906",404690,FALSE,13669680,0,0,0,0,0,0
"11907",404692,FALSE,0,0,0,59740,0,0,0
"11908",404695,FALSE,0,0,0,0,0,0,134920
"11909",404707,FALSE,1698320,15842484,0,0,0,0,0
"11910",404710,FALSE,298752290,24552310,0,0,0,0,0
"11911",404711,FALSE,18428290,15702200,0,0,0,0,0
"11912",404712,FALSE,0,0,0,0,266104,0,0
"11913",404715,FALSE,0,0,0,34564,11176,0,36892
"11914",404716,FALSE,0,0,0,121344,59908,154036,0
"11915",404717,FALSE,0,0,0,0,13448,12588,0
"11916",404718,FALSE,0,0,0,641204,0,0,58660
"11917",404721,FALSE,0,0,0,36424,0,0,0
"11918",404722,FALSE,0,0,0,21340,0,0,0
"11919",404725,FALSE,534305534,0,0,0,0,0,0
"11920",404727,FALSE,11835544,1627170,0,0,0,0,0
"11921",404740,FALSE,0,0,0,0,0,30604,0
"11922",404741,FALSE,0,0,0,1080356,119696,1689728,434140
"11923",404752,FALSE,3629090.6,923506.7,0,0,0,0,0
"11924",404756,FALSE,0,0,0,3132,2264,0,0
"11925",404762,FALSE,68284760,0,0,0,0,0,0
"11926",404763,FALSE,400348650,0,0,0,0,0,0
"11927",404767,FALSE,3702445,0,0,0,0,0,0
"11928",404768,FALSE,0,0,0,0,29316,0,0
"11929",404770,FALSE,0,0,0,0,15728,13200,0
"11930",404774,FALSE,0,3922130,0,0,0,0,0
"11931",404777,FALSE,0,0,0,0,29404,24628,0
"11932",404780,FALSE,11121814790,38022340,0,0,0,0,0
"11933",404781,FALSE,10560350,0,0,0,0,0,0
"11934",404782,FALSE,2491657,0,0,0,0,0,0
"11935",404787,FALSE,779150400,3721060,0,1663836,2953760,4184912,2823660
"11936",404789,FALSE,0,0,0,0,313228,209752,790048
"11937",404791,FALSE,0,0,0,89500,668016,687996,996404
"11938",404792,FALSE,0,0,0,0,26672,16324,0
"11939",404803,FALSE,0,0,0,248944,469628,714856,656008
"11940",404805,FALSE,0,0,0,419712,831556,1169296,783268
"11941",404857,FALSE,0,0,0,0,0,52676,0
"11942",404870,FALSE,0,0,0,83424,34628,31200,13912
"11943",404877,FALSE,0,0,0,0,0,0,42400
"11944",404938,FALSE,0,0,0,0,284524,216368,400796
"11945",404959,FALSE,0,0,0,0,0,7264,10244
"11946",404973,FALSE,0,0,0,92184,0,0,11748
"11947",404974,FALSE,0,0,0,0,16436,0,22776
"11948",404978,FALSE,1206995651,1587296,0,0,0,282884,0
"11949",404979,FALSE,0,0,0,8248,10264,0,0
"11950",405003,FALSE,0,0,0,22040,0,0,0
"11951",405006,FALSE,0,0,0,78092,28612,32124,54196
"11952",405090,FALSE,446784470,14274266,0,0,0,0,50120
"11953",405099,FALSE,0,0,0,0,30976,27216,46760
"11954",405121,FALSE,0,0,0,0,0,31308,0
"11955",405149,FALSE,0,0,0,0,0,0,100184
"11956",405164,FALSE,0,30331623,0,0,0,0,0
"11957",405217,FALSE,0,0,0,0,0,0,49512
"11958",405300,FALSE,0,12113110,0,0,0,0,0
"11959",405318,FALSE,0,2545823,0,0,0,0,0
"11960",405441,FALSE,1666450530,70398360,0,0,0,0,0
"11961",405442,FALSE,3808984,0,0,0,0,0,0
"11962",405443,TRUE,0,0,0,0,663684,1071192,125292
"11963",405444,FALSE,3936853903,13925820,0,0,266160,500288,12636
"11964",405446,FALSE,0,0,0,0,0,50340,24564
"11965",405452,FALSE,0,0,0,0,0,74664,0
"11966",405464,FALSE,0,0,0,0,493576,0,0
"11967",405466,FALSE,6186890,0,0,0,0,0,0
"11968",405468,FALSE,400645,886344,0,0,0,0,0
"11969",405470,FALSE,6989030,13224800,0,1611160,0,366536,1104252
"11970",405471,FALSE,9287170,27644710,0,0,0,0,0
"11971",405478,FALSE,7427057,0,0,0,0,0,0
"11972",405480,FALSE,321207871,19053538,0,0,0,0,0
"11973",405481,FALSE,0,2563150,0,0,0,0,0
"11974",405484,FALSE,734871,0,0,0,0,0,0
"11975",405493,FALSE,0,112373750,0,0,0,0,0
"11976",405494,FALSE,48178440,2918470,0,19190882,20438384,13677428,9120088
"11977",405496,FALSE,56014310,5942140,0,2747860,1508480,1547824,1183060
"11978",405498,TRUE,0,0,0,577488,454124,372132,823020
"11979",405499,TRUE,0,0,0,1114564,412192,812372,937180
"11980",405500,TRUE,0,0,0,490728,0,59876,122896
"11981",405501,TRUE,0,0,0,3978568,1568744,2166632,715840
"11982",405503,TRUE,0,0,0,445520,87152,240284,107716
"11983",405518,TRUE,0,0,0,46720,63120,0,0
"11984",405535,FALSE,294463860,0,0,0,0,0,0
"11985",405538,FALSE,1121383707,169807121,0,0,0,0,0
"11986",405553,FALSE,0,0,0,26732,0,0,20032
"11987",405613,FALSE,0,0,0,0,0,69920,0
"11988",405624,FALSE,3370851.2,0,0,0,0,0,0
"11989",405634,FALSE,0,0,0,47776,128932,228036,44052
"11990",405635,FALSE,0,0,0,17452,179988,311992,126820
"11991",405639,FALSE,0,0,0,0,59112,66612,140016
"11992",405641,FALSE,0,0,0,0,0,29860,0
"11993",405670,FALSE,0,0,0,0,0,0,48656
"11994",405676,FALSE,0,0,0,0,101072,21448,23880
"11995",405692,FALSE,0,0,0,0,19432,49920,0
"11996",405745,FALSE,0,0,0,0,24812,33264,0
"11997",405761,FALSE,2215565174,0,0,0,0,0,0
"11998",405763,FALSE,0,0,0,0,0,0,44192
"11999",405767,FALSE,0,0,0,0,69840,0,0
"12000",405778,FALSE,119362050,35101958,0,0,0,0,0
"12001",405783,FALSE,48316490,0,0,0,0,0,0
"12002",405784,FALSE,18931730,0,0,0,0,0,0
"12003",405786,FALSE,4074490,0,0,0,0,0,0
"12004",405788,FALSE,0,0,0,0,286824,0,0
"12005",405789,FALSE,7878570,0,0,0,0,0,0
"12006",405811,FALSE,0,0,0,291108,513256,497924,385336
"12007",405855,FALSE,0,0,0,146084,111456,280816,171408
"12008",405873,FALSE,0,0,0,247580,102600,865192,540556
"12009",405880,FALSE,1,0,0,101172,1183064,1557148,1052724
"12010",405888,FALSE,0,0,0,323576,156892,228896,514884
"12011",405892,FALSE,0,0,0,596916,668912,962428,370596
"12012",405907,FALSE,0,0,0,377212,514132,188556,366100
"12013",405924,FALSE,0,0,0,122908,116692,410888,133832
"12014",405926,FALSE,0,0,0,1329832,1701860,1744472,1510332
"12015",405928,FALSE,0,0,0,29472,0,0,0
"12016",405980,FALSE,375704700,26679600,0,76616,261232,234708,420044
"12017",405987,FALSE,0,0,0,76580,16160,203584,0
"12018",406017,FALSE,0,0,0,83592,21120,148332,146792
"12019",406031,FALSE,8578720,0,0,0,0,0,21792
"12020",406061,TRUE,0,0,0,0,13604,0,62004
"12021",406106,FALSE,0,0,0,19156,22732,0,0
"12022",406123,TRUE,0,0,0,46260,0,17184,40832
"12023",406124,FALSE,0,0,0,0,0,187268,0
"12024",406153,FALSE,0,0,0,308976,431820,815696,153460
"12025",406186,FALSE,0,0,0,21248,0,0,14832
"12026",406199,FALSE,0,0,0,0,0,72080,0
"12027",406262,FALSE,0,0,0,234644,35456,162020,0
"12028",406356,FALSE,0,0,0,34924,0,41008,36436
"12029",406406,FALSE,0,0,0,243264,111320,79876,60028
"12030",406407,FALSE,1313335392,98030829,0,1217396,572340,86008,1921196
"12031",406417,FALSE,0,0,0,179780,56280,41608,67392
"12032",406533,FALSE,0,0,0,0,47092,91648,0
"12033",406608,FALSE,0,0,0,14184,21712,35272,44900
"12034",406771,FALSE,0,0,0,36164,20080,28004,13608
"12035",406773,FALSE,0,0,0,19692,0,28860,0
"12036",406839,FALSE,0,0,0,0,45776,0,23984
"12037",406869,FALSE,0,0,0,81228,0,122336,71264
"12038",407083,FALSE,0,0,0,160864,137112,201384,55656
"12039",407227,FALSE,0,0,0,31100,0,38516,0
"12040",407482,FALSE,317096920,86807423,0,0,0,0,0
"12041",407617,FALSE,0,0,0,0,0,30332,39412
"12042",407650,FALSE,373358610,1893850,0,0,0,0,0
"12043",407658,FALSE,0,0,0,50496,0,0,0
"12044",407872,FALSE,0,0,0,107576,47364,0,0
"12045",407885,FALSE,0,0,0,55720,108512,0,0
"12046",407934,FALSE,204510477,0,0,0,0,0,0
"12047",407935,FALSE,78887173,97029617,0,0,0,0,0
"12048",407962,FALSE,0,0,0,25480,23036,32656,78020
"12049",407998,FALSE,1764026950,124078293,0,0,0,0,0
"12050",408010,FALSE,0,0,0,71276,0,0,0
