"feature.ID","Airlock","Columbus","JLP","JPM","Node 1","Node 2","Node 3","PMM","US Lab"
"17435",1,3,1,2,11,6,5,3,10
"21304",0,8,3,8,15,17,16,6,9
"314",13,41,18,56,70,56,91,36,49
"1149",0,0,1,3,6,4,9,1,2
"6492",15,41,25,53,77,74,105,45,67
"691",2,10,6,11,13,15,28,7,15
"9027",3,10,3,16,19,16,28,9,17
"3658",5,23,14,29,35,34,48,16,31
"3387",10,34,24,51,69,59,89,39,58
"2792",12,26,17,34,43,28,66,28,38
"2452",2,7,6,11,21,13,23,8,5
"5514",5,13,9,29,33,23,30,20,23
"4931",4,8,2,14,13,13,15,5,8
"4239",5,17,8,13,24,23,41,20,24
"17858",0,6,1,4,3,4,16,5,5
"7322",4,5,6,4,10,11,8,12,10
"18811",0,1,0,3,3,1,2,3,0
"3537",2,7,6,11,13,5,17,5,6
"8978",0,3,0,0,4,2,0,1,5
"12865",2,4,3,10,7,4,15,8,8
"2987",0,0,0,1,2,0,1,0,0
"8203",0,8,7,17,12,12,13,7,11
"13490",5,15,13,21,25,26,40,12,24
"12177",0,1,2,1,5,7,6,3,4
"20566",2,8,5,14,20,9,13,7,7
"20826",0,1,1,5,7,4,1,1,4
"20303",0,3,1,4,3,14,14,2,6
"20010",0,4,1,3,3,4,4,1,3
"8841",3,6,4,7,19,18,7,5,3
"20009",1,5,4,4,6,6,7,0,5
"458",5,27,11,33,47,38,57,30,39
"5199",3,8,8,8,4,6,15,3,11
"1505",3,3,4,3,4,5,17,4,7
"1050",5,8,2,8,7,6,11,5,6
"1872",0,1,0,1,3,3,1,0,1
"913",0,0,0,5,7,2,3,2,4
"3587",18,39,22,56,66,50,86,48,60
"3449",4,6,8,21,18,12,22,11,15
"2404",1,1,0,2,3,5,7,1,0
"7239",3,13,6,15,27,14,30,15,22
"4608",1,3,3,8,3,6,14,3,9
"12300",1,6,5,7,8,6,8,5,5
"19568",0,1,1,0,1,2,4,2,1
"14686",2,7,2,12,17,14,16,12,9
"6465",0,5,5,8,10,5,13,9,4
"12968",0,2,0,1,3,3,1,2,2
"14146",2,7,3,16,20,12,22,11,14
"12004",0,0,0,2,2,1,2,0,1
"11355",1,0,0,1,0,0,0,0,2
"20998",2,2,2,2,3,1,2,1,1
"20591",4,3,5,5,7,3,11,5,5
"20512",3,10,7,4,8,8,18,12,13
"20796",1,4,4,9,15,8,8,3,4
"18841",0,1,1,0,1,0,0,2,2
"20194",0,6,1,9,5,5,5,2,5
"18508",2,4,0,1,4,2,8,5,3
"20881",2,1,0,2,2,3,0,1,0
"17426",0,1,0,1,3,0,4,1,2
"19698",4,4,4,8,13,11,8,2,9
"17806",0,2,0,2,3,1,6,0,0
"19119",2,5,3,9,5,6,11,3,7
"1516",2,9,5,13,14,10,12,9,7
"5635",3,15,11,15,24,22,24,15,17
"20648",0,4,1,4,6,2,7,1,2
"20836",1,2,1,2,4,7,6,1,1
"20991",0,1,1,6,2,1,0,2,0
"20367",0,4,0,5,7,3,3,4,4
"19883",0,2,2,5,6,1,3,0,4
"19440",1,4,3,8,6,9,14,4,7
"19057",0,8,4,8,14,14,11,3,5
"18577",1,2,1,2,6,4,6,4,3
"21457",0,0,1,4,5,2,4,1,4
"21373",0,0,0,3,4,5,8,2,1
"21590",0,1,3,2,1,2,3,1,2
"21072",1,1,4,2,0,2,3,2,0
"1062",12,47,26,60,82,67,99,55,63
"497",14,37,13,40,54,54,68,40,51
"21619",1,4,5,9,15,3,10,3,3
"21601",1,10,4,13,14,11,22,6,12
"21006",0,0,0,2,0,2,0,1,1
"20712",0,4,2,3,7,2,5,2,5
"20804",0,1,1,1,0,1,5,1,0
"20311",0,0,2,0,1,0,1,3,3
"1486",2,14,7,15,16,14,25,10,22
"2162",10,29,13,28,36,36,44,21,38
"18993",0,5,1,5,5,6,9,5,7
"288",9,17,10,23,38,21,61,22,25
"20385",3,13,8,12,14,17,23,14,6
"2513",2,1,2,5,2,5,3,6,8
"1341",3,11,7,12,19,14,24,9,19
"1923",5,11,8,14,23,20,18,5,11
"2185",0,14,6,15,12,19,20,17,13
"3103",9,27,16,41,60,43,73,33,39
"3753",1,3,3,12,11,10,15,6,5
"5628",19,58,36,91,107,84,129,63,88
"3339",11,28,16,33,32,30,60,23,31
"779",9,10,3,14,21,18,24,18,21
"4964",1,7,0,6,9,3,15,3,6
"372",2,7,5,13,21,8,17,7,17
"6533",5,22,12,28,48,36,58,21,40
"4689",1,3,3,7,7,4,7,3,2
"21579",2,0,2,2,2,5,8,3,1
"21630",0,0,0,2,2,2,1,1,2
"456",18,53,24,77,99,82,121,58,75
"1272",4,14,2,15,14,21,22,12,14
"1519",2,13,5,13,15,19,24,6,18
"3007",5,15,9,27,31,21,40,15,25
"2357",1,1,0,5,6,4,0,3,5
"2035",2,4,3,9,7,7,12,2,5
"21301",0,0,0,2,2,5,4,0,3
"21524",0,0,1,1,0,0,2,1,0
"21560",1,3,1,3,0,1,1,0,1
"21416",4,1,1,2,9,3,10,3,5
"21214",1,0,1,5,6,6,4,1,2
"1347",0,2,4,4,7,1,2,2,3
"855",5,14,7,10,20,20,16,12,19
"8929",7,22,8,31,25,29,48,12,25
"10525",7,19,14,46,53,44,54,25,30
"6308",3,5,6,13,18,7,15,12,9
"6118",2,21,7,20,21,21,26,13,25
"2659",4,13,12,30,39,17,26,17,27
"21503",0,0,1,1,6,4,4,2,1
"21431",2,3,3,9,10,3,8,2,8
"21589",1,2,1,3,1,3,3,2,1
"8654",21,49,34,75,101,83,127,43,67
"5865",5,26,12,35,37,41,63,24,35
"21555",1,0,0,1,0,0,2,0,1
"20625",1,7,4,4,5,9,11,4,6
"21095",0,1,3,0,3,1,1,1,2
"19471",0,8,6,9,14,12,17,12,19
"21395",0,0,1,6,3,3,3,0,2
"16455",0,3,2,6,4,2,5,0,5
"20635",0,2,3,4,5,6,6,0,5
"20393",1,3,3,8,13,3,12,3,6
"20816",1,4,4,3,4,5,10,6,5
"21123",1,5,4,8,6,4,10,3,6
"21240",9,27,12,38,45,37,60,24,36
"3625",21,70,38,97,129,104,159,68,100
"2604",10,38,22,54,67,59,95,32,56
"5713",18,54,32,75,106,84,133,50,73
"2882",17,49,29,71,90,70,105,45,61
"8860",12,25,23,49,55,40,79,30,38
"4483",4,16,14,30,22,18,28,13,16
"1390",4,16,10,17,31,24,44,18,31
"6699",4,8,5,15,13,16,28,7,16
"4984",6,21,7,38,22,29,40,22,23
"7552",5,18,10,20,23,23,42,11,19
"695",2,11,5,10,17,11,24,4,6
"1043",3,12,3,7,8,6,15,8,14
"470",2,11,2,17,14,13,21,16,16
"11868",8,14,6,17,22,16,31,9,15
"7746",1,3,5,11,4,5,18,10,8
"15746",0,4,0,4,3,4,2,4,4
"15422",0,2,2,0,1,1,1,0,0
"11943",0,4,2,4,2,8,4,1,2
"15039",0,9,0,2,6,6,6,5,7
"9022",0,2,1,2,0,1,3,1,1
"14568",0,2,0,0,1,3,3,0,1
"10192",0,0,0,3,3,0,0,2,2
"11411",0,0,1,4,3,4,3,2,6
"14013",0,4,1,3,1,3,4,1,1
"13691",0,3,1,4,3,4,5,2,6
"12399",1,0,0,4,1,3,3,2,1
"13261",1,2,3,3,1,0,4,3,4
"21314",1,3,0,1,4,3,7,0,4
"20952",0,3,2,5,5,0,7,0,1
"18089",0,3,5,6,7,5,12,3,4
"18482",3,9,8,8,20,16,20,10,12
"18943",2,3,2,5,10,6,18,6,8
"19248",2,7,5,10,9,8,16,10,10
"19927",0,0,3,2,3,3,0,1,0
"19524",0,4,1,5,8,5,8,2,4
"20221",0,3,1,5,8,4,12,2,5
"17636",0,1,2,6,5,6,9,3,2
"20720",0,6,5,6,2,3,15,4,8
"20498",2,3,0,4,7,2,4,1,1
"20853",0,3,0,3,2,4,4,1,2
"2093",11,38,18,69,67,53,93,43,60
"481",0,1,0,0,3,0,18,2,1
"11463",2,13,7,22,21,17,17,15,20
"12908",0,5,3,4,6,8,5,2,7
"20647",1,0,0,1,3,0,1,3,3
"20484",1,1,2,1,5,3,4,5,1
"20259",1,3,1,2,3,1,2,1,1
"21088",2,2,5,2,10,1,10,1,5
"19997",1,4,1,2,4,7,5,3,2
"19375",0,7,3,7,11,11,12,8,12
"17630",1,2,1,5,1,3,3,5,1
"20642",5,12,5,12,13,18,29,12,8
"20316",2,5,3,0,6,7,5,3,4
"19816",2,6,3,6,4,5,13,8,3
"21107",1,1,0,2,1,0,1,0,2
"1156",9,42,24,62,72,61,104,38,63
"9073",10,46,26,72,89,80,112,45,64
"487",12,43,23,48,66,61,93,41,58
"20469",3,7,9,19,15,14,27,4,7
"19450",7,12,9,32,31,26,33,14,22
"18057",4,11,10,26,30,18,31,9,15
"13825",3,7,0,5,8,6,6,3,7
"7445",9,19,12,24,35,25,43,15,23
"1107",7,30,16,34,49,41,75,31,39
"6902",21,62,36,89,120,92,142,60,90
"11588",11,34,20,46,55,57,71,32,49
"4798",21,68,36,98,122,103,153,65,98
"6099",2,7,6,7,10,15,16,8,11
"3528",21,58,33,86,116,93,135,60,86
"9230",0,0,0,0,0,1,3,1,1
"1458",3,13,9,22,23,20,40,12,27
"420",11,20,4,28,39,28,64,28,37
"4184",7,27,11,40,39,32,56,25,32
"2028",11,24,10,47,57,35,54,22,43
"10386",3,10,6,15,18,24,30,7,17
"3045",10,27,20,47,52,43,62,27,36
"12850",3,5,3,13,10,9,21,5,8
"2603",14,42,21,57,84,48,88,38,61
"3245",15,53,29,71,87,64,108,43,74
"6499",5,16,11,15,22,24,33,20,20
"7514",8,38,21,50,65,55,81,39,38
"2932",2,10,7,8,13,12,14,11,10
"3717",2,8,4,8,20,18,18,16,17
"2111",4,8,5,7,8,7,14,9,12
"9069",7,23,12,32,35,30,44,15,26
"11202",0,5,3,4,3,5,8,3,6
"21507",0,3,0,4,3,7,5,4,4
"21272",1,4,0,0,3,0,2,1,2
"20765",1,3,2,2,2,2,1,2,1
"20598",0,2,0,2,1,1,0,0,4
"20369",0,2,0,0,4,0,4,0,2
"20087",1,7,5,14,7,10,13,4,9
"19865",0,1,0,0,2,0,6,2,2
"19677",0,1,0,1,1,3,7,3,4
"18692",1,0,2,7,9,4,11,3,7
"19141",1,4,1,6,7,2,5,2,4
"21582",2,7,4,9,16,9,17,17,16
"19544",0,0,0,0,0,0,17,1,0
"6601",21,63,37,98,123,103,154,62,96
"3259",21,62,36,92,118,93,143,60,82
"18041",2,7,4,18,16,13,17,8,12
"6297",3,3,4,10,15,12,18,7,7
"2635",0,1,0,2,3,1,1,2,1
"21604",2,5,1,4,6,6,15,5,10
"21508",0,7,0,3,3,3,5,7,7
"21469",1,2,0,0,3,1,0,1,0
"3901",19,61,34,91,116,93,148,63,93
"2545",16,48,24,63,77,64,92,46,61
"1034",16,45,27,69,91,71,112,49,72
"3129",13,31,26,55,67,57,93,37,50
"2730",10,40,23,60,69,59,74,28,50
"1629",16,46,27,59,84,66,113,41,74
"1326",12,34,22,65,74,56,91,37,41
"347",13,42,23,55,75,52,104,36,65
"1953",12,37,24,59,68,49,91,38,55
"21330",0,4,3,6,7,8,8,6,9
"19510",1,7,4,12,21,14,17,15,13
"6452",4,7,6,19,27,8,21,9,11
"18069",3,7,2,10,10,5,7,1,4
"13832",2,13,1,9,16,7,19,8,6
"7416",0,4,1,3,5,2,4,5,1
"1630",7,15,6,20,24,21,43,15,25
"2237",13,25,13,40,60,33,65,36,48
"10714",1,10,3,6,13,6,55,21,20
"15440",0,1,1,0,2,1,2,2,6
"11295",0,0,0,0,0,1,1,2,0
"9989",1,0,4,3,6,5,4,2,4
"2104",0,4,1,4,3,2,1,1,3
"1531",0,2,3,2,2,4,4,7,3
"1413",1,3,2,3,6,6,16,6,3
"7349",5,9,5,23,28,23,38,18,13
"2888",4,8,4,12,16,12,20,9,9
"2307",2,13,2,19,34,14,30,12,23
"3344",2,5,0,2,8,7,4,2,5
"3836",6,28,12,39,45,45,61,30,42
"5933",4,7,6,6,11,15,15,6,12
"3690",3,13,5,21,25,19,35,16,23
"617",3,10,4,11,16,12,27,11,12
"889",1,2,4,6,5,5,14,2,3
"9663",3,14,8,20,27,25,30,14,24
"14177",1,4,2,6,14,8,11,5,4
"20762",1,7,6,22,21,17,24,18,20
"21332",2,4,5,7,8,7,16,7,4
"21433",0,2,1,1,0,0,4,4,2
"21603",0,7,2,4,8,4,14,5,5
"1481",0,2,1,2,3,3,2,2,1
"51",0,1,1,2,2,6,8,4,2
"17194",1,6,2,5,5,12,11,6,9
"9732",11,35,19,57,63,60,74,31,40
"21186",2,2,1,5,2,3,7,3,5
"7422",5,18,6,13,24,17,32,9,11
"908",13,39,27,68,73,63,94,43,61
"2460",12,28,16,40,61,40,52,33,41
"3786",12,44,18,63,85,69,99,44,65
"2799",8,35,14,46,52,43,53,25,44
"3297",6,19,8,38,41,42,59,24,26
"3934",7,26,12,26,33,30,59,22,32
"4563",5,8,5,12,20,14,20,5,14
"5810",1,3,1,5,9,6,9,0,2
"6460",1,3,1,3,3,4,3,2,1
"6398",1,3,0,11,8,6,10,8,3
"21302",0,0,0,3,0,0,3,0,3
"21627",0,0,1,2,2,2,2,2,1
"21658",0,0,0,1,1,1,1,1,3
"21392",6,10,7,25,30,17,36,11,16
"21474",3,3,2,7,10,11,16,7,6
"20593",3,10,4,3,9,9,18,6,9
"21185",4,5,3,7,8,3,17,3,8
"20153",0,3,1,1,2,1,2,1,4
"18819",3,5,5,18,21,12,16,11,10
"19837",3,10,2,10,18,10,16,3,11
"19393",7,13,7,28,37,26,43,13,26
"18326",2,8,1,9,19,13,23,9,13
"18062",4,6,1,6,4,5,6,4,4
"17463",3,6,3,8,6,10,9,4,11
"16968",2,6,5,6,12,8,7,8,8
"15691",0,15,6,17,12,22,20,7,17
"14571",0,6,2,9,5,12,7,3,9
"15088",4,8,7,16,12,13,12,8,14
"16491",2,2,0,3,14,4,7,3,5
"10431",0,0,2,4,3,5,4,3,4
"11730",2,4,0,8,7,9,6,2,4
"13140",1,2,0,8,8,2,8,2,5
"1572",4,4,7,12,11,6,14,10,9
"20760",1,0,0,1,2,2,0,0,1
"21249",2,5,3,7,9,7,10,2,8
"19679",1,2,2,1,5,0,6,3,3
"7382",4,7,6,15,20,16,20,10,18
"3812",14,51,31,80,102,84,124,51,72
"577",9,27,18,34,47,37,67,25,41
"5020",3,17,10,17,23,17,44,13,22
"1955",3,10,6,20,30,30,39,13,17
"2860",0,4,1,4,5,1,3,5,3
"1875",4,5,2,7,8,14,9,2,3
"1514",3,6,6,9,11,7,20,2,8
"2448",2,7,4,6,9,7,7,9,4
"3431",5,10,10,18,17,11,21,9,16
"2954",6,21,13,20,26,28,51,26,31
"761",4,6,4,12,16,12,21,15,8
"4151",4,12,5,16,18,14,16,11,26
"11978",1,3,4,7,5,6,7,3,6
"11389",1,4,4,9,10,4,9,7,8
"9826",2,13,3,9,9,12,19,5,9
"10018",5,13,9,17,27,22,24,16,17
"13038",6,16,6,12,24,16,32,12,22
"7211",14,32,15,44,58,53,61,24,42
"8859",1,5,2,13,15,7,6,9,4
"6337",0,3,1,10,12,7,13,9,8
"7505",6,18,11,26,18,22,34,18,22
"11264",8,26,14,27,35,38,52,17,39
"15027",7,23,14,27,25,31,44,13,20
"14806",1,10,7,17,22,18,23,9,23
"20731",2,7,4,15,19,15,25,7,23
"1493",0,0,1,5,2,1,0,3,4
"21520",1,3,3,5,3,5,7,2,3
"21284",0,7,0,8,6,2,13,5,9
"21189",0,1,3,2,4,3,11,2,2
"1218",2,6,4,7,6,7,10,4,6
"6848",2,3,2,10,6,6,10,3,4
"20583",2,6,3,9,8,8,12,8,10
"20349",1,3,1,2,6,1,5,2,2
"20777",2,2,0,3,6,5,3,1,1
"17147",5,10,9,20,18,28,28,13,14
"19807",0,13,6,24,19,19,17,6,16
"755",12,25,15,44,53,53,101,40,49
"21439",0,2,0,7,5,1,10,1,3
"2577",2,5,2,9,21,11,18,13,14
"2033",10,12,8,21,39,24,42,24,28
"1583",2,11,8,15,14,11,28,13,8
"3285",3,13,5,16,26,20,29,9,11
"1304",3,8,6,10,10,8,19,2,9
"932",2,1,0,4,6,4,7,2,1
"316",15,37,20,42,71,49,83,37,44
"19562",1,1,1,0,2,2,3,3,1
"19312",1,1,1,2,2,3,6,6,2
"1311",1,1,1,2,5,3,8,3,4
"1840",2,5,1,8,3,1,17,6,3
"2113",0,3,0,2,1,0,1,2,5
"2368",2,1,1,0,1,1,1,1,1
"3697",0,12,2,11,17,8,25,7,7
"3169",1,8,4,6,6,5,12,5,6
"4291",0,1,2,1,1,0,2,0,1
"7366",4,19,7,25,30,39,42,17,20
"5554",0,1,2,3,1,6,4,2,2
"11226",11,35,24,47,59,44,66,31,49
"11945",1,2,4,10,14,10,12,6,8
"6735",0,5,3,12,9,10,14,5,6
"9483",9,22,10,25,29,34,34,24,33
"12869",4,11,6,23,23,15,19,9,12
"8240",4,12,3,14,11,5,12,9,13
"15821",4,14,1,22,31,29,30,16,20
"15596",1,3,6,11,7,8,14,8,7
"9852",3,12,13,31,37,24,34,17,30
"21561",1,5,1,8,6,8,13,9,12
"21397",0,2,0,2,2,1,1,0,0
"9780",0,0,0,1,1,0,3,2,1
"19527",1,0,1,2,1,3,2,2,2
"3112",0,3,0,0,0,0,3,2,0
"3552",0,1,3,2,2,1,10,3,7
"4330",0,2,0,2,3,1,3,1,0
"5095",1,0,0,0,3,0,2,0,0
"5701",0,1,2,7,6,4,4,5,10
"811",0,0,0,0,0,1,23,0,1
"17723",2,11,4,5,9,16,17,7,4
"21047",3,3,6,11,9,7,11,6,9
"483",7,22,10,41,58,43,75,23,33
"13986",0,4,1,2,2,0,2,2,0
"21119",2,9,5,8,10,10,10,3,9
"2213",3,6,0,3,8,7,7,7,5
"1905",3,6,3,10,15,11,17,10,15
"20197",1,5,2,9,11,17,19,6,15
"19280",5,13,8,18,24,8,29,6,14
"1360",2,6,6,9,13,15,26,8,15
"6185",7,19,12,28,43,30,49,26,38
"633",14,22,15,42,60,37,91,30,43
"4383",8,28,14,33,50,37,57,27,43
"11260",5,13,5,21,19,25,20,19,17
"2768",0,0,0,0,0,2,0,0,0
"1880",0,0,0,2,0,0,1,0,2
"235",1,1,5,5,3,9,15,5,4
"5215",1,7,6,14,13,11,21,8,9
"6057",3,10,5,9,18,22,24,12,13
"6577",15,38,21,52,74,47,69,42,47
"8096",0,0,0,1,2,1,0,1,1
"4514",4,5,4,10,20,5,20,7,8
"8595",4,7,7,17,20,19,25,17,10
"21510",2,4,1,6,2,7,9,6,4
"6765",1,5,4,3,6,6,17,5,10
"3433",0,3,0,1,0,1,2,0,0
"627",2,11,8,18,25,25,30,15,12
"6218",2,13,0,21,11,12,23,11,19
"8167",4,17,8,12,20,22,30,13,18
"6812",1,2,0,2,2,4,2,5,4
"21073",0,0,1,1,0,3,1,0,0
"20317",1,6,2,5,14,6,9,8,14
"21569",0,5,4,3,4,9,23,6,9
"17314",3,2,0,8,7,3,9,5,12
"997",12,30,14,38,55,39,73,34,39
"544",7,20,11,25,39,29,59,16,24
"2420",2,12,2,9,7,8,15,12,11
"2876",1,6,0,1,4,3,4,3,6
"1989",5,10,8,16,23,17,25,9,21
"1402",3,13,9,17,28,14,34,14,18
"1689",3,14,3,11,25,23,23,16,14
"3029",0,1,1,1,2,0,2,0,0
"3366",1,2,0,1,7,2,4,1,5
"7516",21,53,34,85,100,85,142,58,85
"3885",3,7,4,7,6,1,6,4,5
"5380",4,16,6,10,15,14,25,10,10
"4600",0,2,1,3,3,2,7,2,0
"9750",5,15,10,26,30,27,32,22,18
"7157",3,6,3,4,5,4,5,3,4
"21042",0,3,1,5,6,2,7,4,4
"2058",9,21,17,31,44,36,55,28,43
"1038",6,22,12,30,38,28,60,19,32
"514",8,22,8,21,38,39,69,24,39
"1421",3,8,8,14,18,17,41,10,14
"1802",10,27,22,41,60,39,69,31,46
"20248",0,3,1,3,5,3,5,2,3
"19732",4,12,3,11,11,16,18,8,18
"21148",0,1,0,1,1,1,2,2,6
"18218",2,5,0,7,10,12,13,2,4
"11332",0,0,0,1,6,2,11,0,0
"8656",19,43,30,77,98,76,118,41,60
"5984",2,9,4,13,18,11,14,8,13
"10291",4,4,8,13,7,14,21,9,15
"8049",1,6,1,0,5,7,6,4,3
"7614",0,4,1,6,4,6,9,1,4
"12444",3,12,7,14,21,14,22,7,15
"13053",6,15,5,21,21,26,29,7,17
"11782",0,6,4,9,0,2,8,2,4
"11444",1,3,5,3,8,6,9,6,3
"21315",0,2,1,2,2,2,3,2,1
"20686",0,7,3,8,8,8,14,9,10
"20270",1,0,1,2,8,6,7,1,3
"19934",3,7,3,8,9,10,11,3,3
"19642",1,7,4,7,9,6,18,6,16
"18832",0,3,4,4,7,6,10,3,3
"19156",2,3,1,10,8,6,20,5,12
"18413",2,6,1,12,13,5,7,5,7
"17932",2,2,5,10,13,14,11,4,8
"3391",1,4,1,5,7,5,9,1,3
"4678",5,14,11,31,38,37,45,20,29
"4884",2,10,10,24,23,21,25,13,17
"404",5,25,10,28,48,34,100,24,40
"295",13,46,29,71,90,81,114,50,67
"1067",8,37,22,57,66,54,78,34,46
"840",13,45,22,56,66,60,93,41,59
"6391",8,20,20,46,66,44,74,27,33
"1594",21,68,36,92,126,103,156,66,99
"4292",8,25,15,35,50,37,67,23,46
"3481",8,20,13,32,51,38,56,22,30
"955",3,11,2,6,23,11,12,12,12
"1196",1,2,2,3,2,1,4,1,2
"1460",0,2,3,4,5,3,5,2,2
"8062",3,9,7,8,12,10,23,5,18
"16374",2,4,4,5,5,6,12,3,9
"5583",8,42,17,51,62,51,86,34,53
"10280",12,33,24,55,57,55,71,31,44
"13397",1,9,5,8,11,6,45,23,6
"4185",7,26,12,31,45,30,64,22,37
"3759",11,20,8,51,45,34,61,23,33
"7480",5,4,7,8,15,11,20,6,5
"3287",11,32,12,41,35,30,68,23,32
"2821",8,20,12,32,18,23,46,24,24
"349",13,35,23,55,71,54,73,36,60
"6395",4,9,2,7,15,8,13,6,5
"12481",1,5,6,9,8,8,18,5,7
"1332",4,13,12,13,11,13,20,11,15
"19988",1,2,4,5,3,2,8,3,5
"4757",16,48,26,73,92,70,123,49,71
"20670",0,0,1,1,11,4,2,1,0
"20465",0,4,1,4,7,9,2,1,3
"178",3,11,4,20,38,15,45,13,33
"3379",8,24,14,29,40,38,66,19,36
"6615",21,60,36,89,118,90,150,61,87
"9403",12,42,25,61,76,69,107,42,58
"5218",8,46,16,56,75,59,89,42,49
"1147",16,60,30,73,104,74,127,45,81
"8702",5,20,13,33,36,25,50,23,32
"3268",22,64,36,95,126,98,156,68,98
"2413",14,36,22,60,67,39,95,36,51
"9918",2,6,3,8,11,11,15,3,6
"1699",5,17,13,27,41,28,44,26,36
"1983",8,32,17,44,53,55,68,31,40
"2802",11,44,20,54,72,57,79,34,49
"712",8,25,14,31,33,36,59,26,34
"4388",9,20,8,25,36,30,48,15,40
"2479",1,7,6,18,16,13,13,18,14
"4062",10,25,16,39,51,42,66,32,38
"8461",4,7,2,8,17,11,18,7,8
"3534",3,13,7,20,26,21,30,12,26
"4859",2,8,10,15,16,17,27,10,21
"3298",2,2,1,3,5,6,6,2,8
"11257",3,12,5,10,13,17,20,9,10
"3001",1,8,3,15,14,14,13,5,9
"5803",11,35,19,36,53,50,72,31,37
"12191",3,1,1,1,2,1,4,2,0
"13717",6,14,4,22,24,34,32,14,20
"5958",2,8,3,8,19,19,22,8,6
"20217",2,7,2,8,10,11,11,6,10
"21121",0,8,2,3,5,8,7,2,1
"19781",1,6,5,5,10,8,6,6,8
"21255",1,6,5,10,10,6,17,4,9
"18290",1,6,0,2,3,4,3,3,1
"21494",1,6,4,5,14,7,13,3,6
"21424",1,3,3,6,18,14,17,8,6
"21586",2,3,2,5,8,6,16,3,5
"21633",0,2,0,1,5,2,2,3,1
"1167",9,31,18,51,67,60,70,33,48
"816",10,28,12,43,58,49,69,41,53
"291",7,22,13,23,40,31,57,36,25
"1782",11,38,22,52,61,39,64,36,42
"2442",15,40,27,62,71,62,95,45,61
"427",0,4,3,8,5,3,51,7,15
"459",6,22,15,57,63,51,77,39,51
"375",2,17,9,27,21,18,47,16,28
"2796",15,62,30,84,96,82,120,58,78
"4724",4,8,8,14,16,21,38,11,16
"3277",18,46,28,73,84,59,101,39,64
"2823",16,51,28,76,85,75,108,45,71
"2383",17,50,28,72,92,68,115,43,65
"1129",9,36,23,57,68,51,81,36,63
"1985",13,29,21,56,63,45,81,34,55
"469",5,14,8,26,28,22,31,17,27
"6135",0,4,1,2,3,1,2,3,2
"20941",0,2,2,3,6,3,3,3,3
"21293",0,4,3,6,5,5,9,4,3
"10215",2,6,7,16,20,22,23,17,6
"663",10,25,13,53,58,52,54,31,44
"1221",13,42,27,65,73,67,96,41,64
"4316",0,3,4,5,15,12,12,2,2
"6590",1,2,0,1,0,5,5,1,0
"1121",4,9,9,14,19,10,26,11,11
"518",2,7,4,5,16,17,27,14,11
"1439",1,1,3,3,4,3,5,2,2
"3592",4,15,10,19,21,23,25,9,16
"2972",8,24,14,33,41,46,69,29,40
"1842",3,7,3,11,9,7,10,10,5
"2010",1,2,2,9,9,9,8,5,4
"1698",2,6,1,4,4,10,8,3,7
"2734",14,25,18,41,44,36,58,27,40
"2352",2,2,3,9,9,6,12,2,4
"15157",0,1,0,1,3,4,3,1,1
"11902",2,13,4,13,16,5,15,9,11
"13716",2,2,2,3,7,2,8,4,5
"12927",1,8,4,5,8,6,14,4,10
"2105",4,8,2,9,12,8,11,7,15
"10227",2,5,4,9,8,10,10,12,14
"11122",2,9,4,8,10,6,4,2,4
"2376",0,2,0,0,5,1,2,3,2
"12209",2,2,0,6,4,8,4,3,2
"591",7,11,7,16,16,11,21,8,11
"6552",10,28,15,35,48,36,56,30,40
"3687",4,6,4,9,15,6,21,10,8
"4030",1,5,3,7,7,9,12,7,9
"4459",0,7,6,16,21,16,20,10,13
"4862",7,9,2,14,15,10,12,11,13
"15727",3,13,10,22,27,25,29,16,22
"8408",2,6,4,11,10,13,15,4,10
"16177",9,34,17,38,43,43,63,23,23
"15390",0,4,2,3,3,3,5,1,3
"4462",0,0,0,0,6,1,7,0,1
"21236",6,12,12,24,23,16,36,15,25
"7824",4,15,13,29,23,23,40,10,26
"5409",0,1,0,0,0,0,2,0,0
"19863",1,2,3,6,3,5,11,3,4
"21182",0,1,0,2,0,2,1,1,1
"21515",1,2,0,3,5,6,5,4,6
"21660",0,0,0,1,0,0,2,0,1
"209",8,22,10,19,36,30,52,28,36
"2126",5,0,0,3,15,2,28,11,5
"7455",3,5,4,11,17,7,15,4,13
"5609",7,15,9,18,16,18,22,15,16
"1128",6,9,6,16,26,16,52,11,20
"6537",2,14,5,2,14,11,22,9,9
"821",3,23,7,28,28,30,41,17,30
"669",4,14,7,20,26,18,28,15,20
"4910",0,4,4,6,5,4,5,5,3
"1492",5,17,12,23,26,20,32,21,19
"8156",3,11,5,15,21,17,27,10,13
"2719",0,0,0,8,10,4,6,3,4
"2143",0,2,0,1,0,2,1,1,0
"15684",1,3,1,4,7,6,4,7,4
"15433",0,4,2,5,5,5,8,2,7
"13813",1,3,0,2,2,3,4,1,3
"6949",0,0,0,0,2,3,4,1,0
"8161",8,16,13,25,24,26,43,18,24
"6709",2,5,5,10,7,5,12,5,8
"9615",5,6,5,13,15,10,17,3,12
"10477",4,26,14,28,33,38,49,22,32
"8704",4,8,3,5,6,4,5,3,6
"10724",3,9,5,9,15,14,21,7,14
"17005",12,34,18,56,66,64,84,34,45
"16099",14,44,24,56,68,57,87,37,49
"16690",3,18,9,31,38,23,39,17,23
"21516",1,4,3,6,4,5,7,2,3
"21291",0,0,0,0,0,0,2,0,1
"21541",2,5,2,5,5,5,12,7,15
